epochs,MAE,MRSTFT
989,0.001264402,0.004498243
990,0.001355958,0.011719276
991,0.001575262,0.010056548
992,0.001724037,0.013260278
993,0.000395201,0.003734487
994,0.001877072,0.015495749
995,0.000740524,0.004918098
996,0.002579812,0.020974581
997,0.002075526,0.011314075
998,0.001770182,0.012517102
999,0.001753883,0.011671936
1000,0.001924953,0.008634093
1001,0.001522857,0.010149516
1002,0.001723451,0.014318781
1003,0.002220163,0.016798376
1004,0.000555806,0.006139793
1005,0.001631712,0.006456831
1006,0.001479748,0.00648365
1007,0.000964186,0.007973717
1008,0.001563575,0.012818297
1009,0.001379915,0.011735201
1010,0.000491221,0.00319559
1011,0.002881541,0.01762321
1012,0.000840633,0.005818206
1013,0.001795609,0.01303851
1014,0.003127357,0.017991602
1015,0.002702391,0.022057115
1016,0.001974669,0.015799475
1017,0.002011648,0.015689373
1018,0.000384388,0.002778293
1019,0.00185284,0.009053284
1020,0.00371928,0.021410403
1021,0.004448191,0.025823229
1022,0.001412384,0.011747122
1023,0.001494671,0.009484673
1024,0.003482525,0.026079356
1025,0.00596437,0.031130501
1026,0.002653835,0.020869312
1027,0.004175888,0.02743457
1028,0.001251678,0.007922062
1029,0.001318527,0.011350826
1030,0.001663375,0.012298628
1031,0.002076026,0.015158794
1032,0.001176034,0.003960981
1033,0.001583739,0.017251832
1034,0.004365887,0.025112708
1035,0.002172187,0.015531572
1036,0.002502883,0.01630701
1037,0.001526094,0.010676444
1038,0.002738999,0.026631387
1039,0.000142085,0.001960238
1040,0.002229836,0.013186615
1041,0.001907263,0.00959757
1042,0.00073917,0.007719795
1043,0.00326804,0.010326837
1044,0.003701792,0.009711789
1045,0.003220683,0.01875437
1046,0.003321682,0.025238469
1047,0.003373862,0.010317615
1048,0.006430855,0.050572416
1049,0.001699703,0.006840632
1050,0.001782671,0.011911971
1051,0.002458274,0.010848266
1052,0.002403809,0.013658203
1053,0.001704828,0.015460271
1054,0.004126921,0.02678089
1055,0.004144427,0.023170723
1056,0.002320601,0.009811202
1057,0.006541662,0.043162826
1058,0.001457234,0.01335589
1059,0.000699024,0.002797475
1060,0.000510812,0.003998047
1061,0.001752675,0.01553254
1062,0.001792352,0.014213066
1063,0.00096278,0.009171171
1064,0.001078221,0.011411957
1065,0.00109235,0.009513659
1066,0.000495409,0.00366459
1067,0.000808349,0.007450691
1068,0.00289626,0.024968363
1069,0.001054653,0.00906115
1070,0.00064114,0.005752701
1071,0.000979287,0.009666334
1072,0.001141213,0.010262481
1073,0.002361592,0.016569277
1074,0.00048747,0.001753186
1075,0.000778691,0.007129955
1076,0.002532772,0.023053035
1077,0.00096097,0.009526224
1078,0.005491557,0.045452349
1079,0.00104717,0.006896581
1080,0.000766297,0.005794605
1081,0.000819706,0.008289845
1082,0.001207776,0.009924684
1083,0.00039424,0.002815911
1084,0.002440303,0.016878644
1085,0.001366826,0.006182394
1086,0.001336721,0.01259483
1087,0.001110134,0.004412326
1088,0.000700478,0.006241658
1089,0.000959876,0.00619027
1090,0.002569533,0.019353766
1091,0.001736992,0.010986599
1092,0.001108264,0.009413787
1093,0.002106527,0.017107138
1094,0.0019508,0.014605593
1095,0.001339616,0.010475445
1096,0.000813603,0.005141799
1097,0.001103199,0.006514329
1098,0.001266312,0.010163566
1099,0.000702783,0.006452707
1100,0.000645546,0.006535785
1101,0.000786424,0.007036045
1102,0.000955099,0.008131786
1103,0.000356563,0.002006275
1104,0.001044888,0.007853781
1105,0.000880692,0.009257249
1106,0.000497989,0.00454152
1107,0.004791098,0.031857996
1108,0.001383498,0.012703063
1109,0.000949699,0.003544861
1110,0.001223719,0.009540778
1111,0.001557221,0.012219237
1112,0.001728889,0.011590994
1113,0.002108663,0.018585838
1114,0.002054197,0.015227388
1115,0.002813706,0.020217908
1116,0.001241374,0.010984169
1117,0.001191831,0.011090102
1118,0.000546195,0.004597297
1119,0.00110305,0.010362819
1120,0.001598999,0.012208639
1121,0.001587616,0.013586988
1122,0.000936907,0.009086524
1123,0.000852714,0.006230252
1124,0.001480646,0.013448455
1125,0.001128894,0.005529984
1126,0.001584423,0.011955656
1127,0.001449544,0.009880302
1128,0.000987779,0.005001157
1129,0.000562399,0.004115185
1130,0.000773486,0.008214818
1131,0.000783308,0.007718811
1132,0.000241105,0.001880848
1133,0.001002025,0.008158181
1134,0.001164953,0.01093445
1135,0.003633657,0.029589541
1136,0.001712243,0.012399105
1137,0.000707624,0.004096457
1138,0.000323257,0.002076374
1139,0.001463369,0.006968805
1140,0.00251454,0.019946692
1141,0.001170246,0.009809279
1142,0.002707596,0.014746961
1143,0.002844887,0.016769847
1144,0.001415587,0.00960555
1145,0.001809304,0.009429262
1146,0.001858273,0.013558784
1147,0.001910388,0.016416206
1148,0.001402219,0.011257809
1149,0.002268778,0.018502252
1150,0.000772133,0.00643831
1151,0.00194093,0.017436123
1152,0.000817299,0.005616654
1153,0.000727229,0.006830224
1154,0.0021835,0.012704363
1155,0.000952039,0.011184749
1156,0.000729383,0.005220348
1157,0.000499669,0.004911658
1158,0.000963626,0.010002806
1159,0.003377929,0.025969319
1160,0.000575591,0.006241664
1161,0.000982798,0.00787144
1162,0.00221937,0.016586215
1163,0.000532738,0.004256437
1164,0.004275775,0.037936022
1165,0.00086363,0.006440669
1166,0.000804539,0.007982934
1167,0.000652705,0.004950942
1168,0.00081007,0.007236759
1169,0.000908662,0.007822925
1170,0.001713113,0.015728333
1171,0.000883159,0.006730269
1172,0.000632621,0.005151787
1173,0.000710009,0.005300797
1174,0.001259145,0.011073938
1175,0.001225646,0.010752324
1176,0.001525296,0.012904804
1177,0.000939033,0.008843195
1178,0.002415882,0.017445232
1179,0.000669187,0.007407977
1180,0.002190253,0.017164701
1181,0.001046821,0.009399779
1182,0.001820787,0.0164173
1183,0.00194237,0.009957758
1184,0.000558634,0.004659323
1185,0.001066943,0.005944025
1186,0.000535384,0.004836192
1187,0.001564252,0.004970144
1188,0.002412212,0.014581545
1189,0.001457011,0.005221322
1190,0.004365364,0.024211537
1191,0.000502166,0.004142037
1192,0.000964983,0.002370055
1193,0.000760957,0.005364299
1194,0.001108533,0.006041896
1195,0.000855404,0.007578707
1196,0.000918788,0.00443477
1197,0.000836277,0.006117504
1198,0.001251729,0.007958398
1199,0.002130839,0.014126619
1200,0.002543623,0.025561848
1201,0.000758944,0.005504375
1202,0.001129471,0.008601379
1203,0.001382757,0.009438047
1204,0.001118147,0.005513709
1205,0.000997906,0.0081187
1206,0.001649314,0.013615478
1207,0.003255513,0.031716843
1208,0.000675622,0.005985006
1209,0.000629317,0.006043472
1210,0.000337872,0.002582638
1211,0.001366431,0.009738567
1212,0.000238955,0.001465262
1213,0.003655311,0.025516224
1214,0.00263328,0.022955946
1215,0.000894725,0.00155964
1216,0.002163271,0.014169886
1217,0.002183085,0.008533579
1218,0.001673219,0.010187935
1219,0.001153446,0.007352193
1220,0.002123219,0.01305758
1221,0.001604068,0.009975839
1222,0.002162094,0.018082085
1223,0.000421523,0.002046603
1224,0.000415648,0.002887856
1225,0.001217033,0.011828551
1226,0.000859422,0.00685025
1227,0.001191345,0.010067665
1228,0.000679325,0.006294282
1229,0.001211845,0.012871631
1230,0.001414268,0.007038873
1231,0.001613765,0.012058022
1232,0.00189692,0.011751429
1233,0.001349786,0.010897218
1234,0.001002758,0.006307853
1235,0.000892895,0.008745222
1236,0.001386133,0.011586786
1237,0.002633982,0.020030603
1238,0.000974961,0.010102344
1239,0.001710045,0.013188354
1240,0.001667002,0.011984829
1241,0.001948253,0.01362708
1242,0.001610557,0.00926736
1243,0.001769502,0.013785805
1244,0.00062163,0.006356432
1245,0.001156203,0.003211355
1246,0.001147322,0.005500054
1247,0.001180262,0.010017787
1248,0.001732173,0.013507367
1249,0.001013119,0.008631507
1250,0.000894446,0.00425792
1251,0.002562709,0.023650492
1252,0.000596063,0.005370325
1253,0.000790087,0.007396098
1254,0.000912215,0.007869822
1255,0.005851564,0.040964231
1256,0.004543951,0.038355633
1257,0.004405477,0.036712361
1258,0.002884995,0.018150616
1259,0.002568855,0.021629538
1260,0.002228023,0.017413608
1261,0.000914926,0.009136423
1262,0.001340841,0.011431012
1263,0.00108928,0.009747771
1264,0.001419738,0.01200063
1265,0.003206064,0.018919665
1266,0.000661748,0.006686266
1267,0.001121258,0.008337115
1268,0.00104488,0.009523625
1269,0.000883145,0.005854519
1270,0.000236596,0.002751818
1271,0.00250178,0.012445951
1272,0.001431601,0.004974345
1273,0.001088842,0.008568719
1274,0.001214094,0.00868829
1275,0.000593429,0.005380092
1276,0.000945919,0.008719293
1277,0.003907288,0.030948867
1278,0.00203121,0.017253347
1279,0.000519243,0.004568384
1280,0.000757932,0.008067467
1281,0.000899671,0.009914485
1282,0.000433459,0.004653223
1283,0.000787599,0.001470988
1284,0.000812392,0.008902339
1285,0.001591329,0.010322323
1286,0.001485937,0.011662934
1287,0.000907375,0.003362264
1288,0.000699497,0.003859386
1289,0.00092278,0.004275659
1290,0.001374009,0.010409552
1291,0.000600318,0.004100362
1292,0.001201151,0.010919062
1293,0.001152833,0.010399175
1294,0.001026524,0.008213293
1295,0.000709685,0.006645628
1296,0.001069377,0.009538815
1297,0.00119384,0.01110071
1298,0.004085945,0.026428401
1299,0.000633808,0.004500292
1300,0.001065146,0.007587458
1301,0.001436667,0.011761679
1302,0.001410344,0.013942928
1303,0.00107179,0.008176354
1304,0.000161028,0.000777869
1305,0.001134439,0.009129265
1306,0.004054205,0.032999193
1307,0.000590982,0.006172676
1308,0.00099255,0.009577828
1309,0.000377862,0.003634405
1310,0.000662832,0.006689906
1311,0.0007466,0.005263751
1312,0.000212872,0.002257797
1313,0.000711388,0.00652556
1314,0.000493116,0.004470657
1315,0.000655022,0.006743358
1316,0.000834162,0.008258281
1317,0.000533862,0.006190148
1318,0.001509,0.012873637
1319,0.000148442,0.001559659
1320,0.001310953,0.006895812
1321,0.001692413,0.012975093
1322,0.000944258,0.005619307
1323,0.001283171,0.008474096
1324,0.001169201,0.007928374
1325,0.001820629,0.014982977
1326,0.001509823,0.013150824
1327,0.000632673,0.006982516
1328,0.001501622,0.011581673
1329,0.000864377,0.008171927
1330,0.004063687,0.023244444
1331,0.002667427,0.020094857
1332,0.001847161,0.014300179
1333,0.00615559,0.05816928
1334,0.00109793,0.007487888
1335,0.000852316,0.002890733
1336,0.002101148,0.016628518
1337,0.001514487,0.009464842
1338,0.001153063,0.008422943
1339,0.001793915,0.010055401
1340,0.003268858,0.027419896
1341,0.003013932,0.022775113
1342,0.000642969,0.005401895
1343,0.002887034,0.026871603
1344,0.001755105,0.015846272
1345,0.001178024,0.008465087
1346,0.002164634,0.021727538
1347,0.001431102,0.006191163
1348,0.007001166,0.03986519
1349,0.001684691,0.011324541
1350,0.002313017,0.014543824
1351,0.00132147,0.011560782
1352,0.001336359,0.010736169
1353,0.003461124,0.021766206
1354,0.001909526,0.01620026
1355,0.001060021,0.009778758
1356,0.000408468,0.003657792
1357,0.00096561,0.009293146
1358,0.0010694,0.010361334
1359,0.00078599,0.006159115
1360,0.000957448,0.009228567
1361,0.000616828,0.004307486
1362,0.000984632,0.008835021
1363,0.000555915,0.005017846
1364,0.001305368,0.00647466
1365,0.006280419,0.044583707
1366,0.000251797,0.001361102
1367,0.001930321,0.008907968
1368,0.003682294,0.026491035
1369,0.006611222,0.048471817
1370,0.002192128,0.012533567
1371,0.002252135,0.010250514
1372,0.001982431,0.009488064
1373,0.003149211,0.021918231
1374,0.001606405,0.007699149
1375,0.001484562,0.006070477
1376,0.002294154,0.022265366
1377,0.000967614,0.006606641
1378,0.000620944,0.005882081
1379,0.000778853,0.004260182
1380,0.000876645,0.007014084
1381,0.000816541,0.006553166
1382,0.001443684,0.013494351
1383,0.001064104,0.007542879
1384,0.001075122,0.006665934
1385,0.000960678,0.007508291
1386,0.000680353,0.006279819
1387,0.000874817,0.008329956
1388,0.000792873,0.006552172
1389,0.000961778,0.008709664
1390,0.001193757,0.01009011
1391,0.001998685,0.012274279
1392,0.003230733,0.021890104
1393,0.000880928,0.008487304
1394,0.000789444,0.004193883
1395,0.00073463,0.00672115
1396,0.000899855,0.005746181
1397,0.001845275,0.013193657
1398,0.001356124,0.008550325
1399,0.001682001,0.013060685
1400,0.001206135,0.011654198
1401,0.000814698,0.006747164
1402,0.000866521,0.008299177
1403,0.001187071,0.009179525
1404,0.000837537,0.006747317
1405,0.000882627,0.006108651
1406,0.000219268,0.002476616
1407,0.001641789,0.009121702
1408,0.002471955,0.018091868
1409,0.001436424,0.011326034
1410,0.000385843,0.005284441
1411,0.000360776,0.001759383
1412,0.00761721,0.060636124
1413,0.001215857,0.003942542
1414,0.000634404,0.006766208
1415,0.00207994,0.010051194
1416,0.002082855,0.012441602
1417,0.002117799,0.017374047
1418,0.001756557,0.013753271
1419,0.000325796,0.000967476
1420,0.001867625,0.008602601
1421,0.002155137,0.006476708
1422,0.001891594,0.013616464
1423,0.002667567,0.014220798
1424,0.00317543,0.013945901
1425,0.003525185,0.030348785
1426,0.001390367,0.005132305
1427,0.00464367,0.041259229
1428,0.001594801,0.006722368
1429,0.000991824,0.005578174
1430,0.002403295,0.017581428
1431,0.002275628,0.016035447
1432,0.000316258,0.00325387
1433,0.000499963,0.004069074
1434,0.001333747,0.00851973
1435,0.001476307,0.01073994
1436,0.000271982,0.002212103
1437,0.001886163,0.011798646
1438,0.001981532,0.009740344
1439,0.000798224,0.009520386
1440,0.001878359,0.008563561
1441,0.002921462,0.013803517
1442,0.001617263,0.008550571
1443,0.001814353,0.011902125
1444,0.004640517,0.034919533
1445,0.001859089,0.010455693
1446,0.000771128,0.003117085
1447,0.001368769,0.009129801
1448,0.001209359,0.01268925
1449,0.001256024,0.007242121
1450,0.001187889,0.008234253
1451,0.000467626,0.003764716
1452,0.000742292,0.005657545
1453,0.001332581,0.006917112
1454,0.00116498,0.005984733
1455,0.001239079,0.009720729
1456,0.000468492,0.004119321
1457,0.002161347,0.02052685
1458,0.000393373,0.003425457
1459,0.002318916,0.011893395
1460,0.000951913,0.005019044
1461,0.001066241,0.005643157
1462,0.001458654,0.00532147
1463,0.000728815,0.005172857
1464,0.001082717,0.001814779
1465,0.003011249,0.020208684
1466,0.000787871,0.005039682
1467,0.001538856,0.008310057
1468,0.001812333,0.01115373
1469,0.002060995,0.015145507
1470,0.001525286,0.010655021
1471,0.001267836,0.002958234
1472,0.001818188,0.01661708
1473,0.000793738,0.004857119
1474,0.001480099,0.009329374
1475,0.000831066,0.004241607
1476,0.000930236,0.005091752
1477,0.001188256,0.008583177
1478,0.001530808,0.011009347
1479,0.005187947,0.039471412
1480,0.000420771,0.001988616
1481,0.000990787,0.006698391
1482,0.000788181,0.008100322
1483,0.001139376,0.012154527
1484,0.001728997,0.014737831
1485,0.000856548,0.00745992
1486,0.003818665,0.035905331
1487,0.001359429,0.013583555
1488,0.001009018,0.009348819
1489,0.001049173,0.010664038
1490,0.002539356,0.023249654
1491,0.00102305,0.007954554
1492,0.001518882,0.013398422
1493,0.001400359,0.009721654
1494,0.000636213,0.003756067
1495,0.000964843,0.003980932
1496,0.00271234,0.020886325
1497,0.000444947,0.004467997
1498,0.000648057,0.00516147
1499,0.000372292,0.003277212
1500,0.000581993,0.005103598
1501,0.000761914,0.00741057
1502,0.000793112,0.008717226
1503,0.00040117,0.003707591
1504,0.000310103,0.003229881
1505,0.000979392,0.009841472
1506,0.001125229,0.010280476
1507,0.000891152,0.007439565
1508,0.00082862,0.008473107
1509,0.001454456,0.013261112
1510,0.000885031,0.006669127
1511,0.001113537,0.006096627
1512,0.000205395,0.001841569
1513,0.001530101,0.006545732
1514,0.001627031,0.00976821
1515,0.000416237,0.003460475
1516,0.002006437,0.00755839
1517,0.002047289,0.011783889
1518,0.000885099,0.006694637
1519,0.001082513,0.007108023
1520,0.002053788,0.017291863
1521,0.000710448,0.005138993
1522,0.004544855,0.036998704
1523,0.000893181,0.0050396
1524,0.000814716,0.004277195
1525,0.000950334,0.007699645
1526,0.000623131,0.006161923
1527,0.00140051,0.008731444
1528,0.003105893,0.026755486
1529,0.001495439,0.011502733
1530,0.001037509,0.011163355
1531,0.001060145,0.005164696
1532,0.000944902,0.006026284
1533,0.001842757,0.015079204
1534,0.000921379,0.005408508
1535,0.000767711,0.005956143
1536,0.000609125,0.00524225
1537,0.000921851,0.002879338
1538,0.000623365,0.003106946
1539,0.001190576,0.00590344
1540,0.001117033,0.005004908
1541,0.00097823,0.007535371
1542,0.000867289,0.00401922
1543,0.002682996,0.022553101
1544,0.001571536,0.010232374
1545,0.001428735,0.011709737
1546,0.001063499,0.010625122
1547,0.001574513,0.012299617
1548,0.000787173,0.007116672
1549,0.000954412,0.006191937
1550,0.001319637,0.010610242
1551,0.001399534,0.012851635
1552,0.001378906,0.010342355
1553,0.001289625,0.012481418
1554,0.000301372,0.002344008
1555,0.000404511,0.001383587
1556,0.001516415,0.013511807
1557,0.002574897,0.020520739
1558,0.001411507,0.010752998
1559,0.00173355,0.013471956
1560,0.001241383,0.010010108
1561,0.00272129,0.019329905
1562,0.00063443,0.004029231
1563,0.00095594,0.006438499
1564,0.001714168,0.013127533
1565,0.001041885,0.009616312
1566,0.002230874,0.017039498
1567,0.003156379,0.025897977
1568,0.000976038,0.00499003
1569,0.001340206,0.009081454
1570,0.000770038,0.007386452
1571,0.00169094,0.013516628
1572,0.000906368,0.007801982
1573,0.000912185,0.002826305
1574,0.000926243,0.007101436
1575,0.001648746,0.007551535
1576,0.001445832,0.005095328
1577,0.000921077,0.008562487
1578,0.001846876,0.009035116
1579,0.002525053,0.017760586
1580,0.000744844,0.005551141
1581,0.001642985,0.009183625
1582,0.001835632,0.005699804
1583,0.001626262,0.012733349
1584,0.001670908,0.012795603
1585,0.001535424,0.008774901
1586,0.001088371,0.009495844
1587,0.001652379,0.008570016
1588,0.00130459,0.003714686
1589,0.002258758,0.022702542
1590,0.00140542,0.002889062
1591,0.001574907,0.006583288
1592,0.002258022,0.014229549
1593,0.000897253,0.005458557
1594,0.001826423,0.012475545
1595,0.001218037,0.007901213
1596,0.002227842,0.016436215
1597,0.001787068,0.010448261
1598,0.000974702,0.006025599
